equipment_id,timestamp,sensor_name,value,unit,period,provenance
EQ-FAN-304,2026-05-06T18:00:00Z,rpm,1573.41,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-07T00:00:00Z,rpm,1486.70,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-07T06:00:00Z,rpm,1514.44,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-07T12:00:00Z,rpm,1574.03,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-07T18:00:00Z,rpm,1577.01,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-08T00:00:00Z,rpm,1457.54,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-08T06:00:00Z,rpm,1464.20,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-08T12:00:00Z,rpm,1562.38,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-08T18:00:00Z,rpm,1541.10,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-09T00:00:00Z,rpm,1476.32,rpm,2026-S1,réelle
EQ-FAN-304,2026-05-09T06:00:00Z,rpm,1436.67,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-17T00:00:00Z,rpm,1280.54,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-17T06:00:00Z,rpm,1244.89,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-17T12:00:00Z,rpm,1275.04,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-17T18:00:00Z,rpm,1343.13,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-18T00:00:00Z,rpm,1298.28,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-18T06:00:00Z,rpm,1246.60,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-18T12:00:00Z,rpm,1253.13,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-18T18:00:00Z,rpm,1337.49,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-19T00:00:00Z,rpm,1267.25,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-19T06:00:00Z,rpm,1214.70,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-19T12:00:00Z,rpm,1240.26,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-19T18:00:00Z,rpm,1276.70,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-20T00:00:00Z,rpm,1169.75,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-20T06:00:00Z,rpm,1120.52,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-20T12:00:00Z,rpm,1209.39,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-20T18:00:00Z,rpm,1255.61,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-21T00:00:00Z,rpm,1191.34,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-21T06:00:00Z,rpm,1104.53,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-21T12:00:00Z,rpm,1189.70,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-21T18:00:00Z,rpm,1278.22,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-22T00:00:00Z,rpm,1273.73,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-22T06:00:00Z,rpm,1241.81,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-22T12:00:00Z,rpm,1289.15,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-22T18:00:00Z,rpm,1317.94,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-23T00:00:00Z,rpm,1309.62,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-23T06:00:00Z,rpm,1246.92,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-23T12:00:00Z,rpm,1286.84,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-23T18:00:00Z,rpm,1334.47,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-24T00:00:00Z,rpm,1308.18,rpm,2026-S1,réelle
EQ-CONV-003,2026-05-24T06:00:00Z,rpm,1228.41,rpm,2026-S1,réelle
EQ-CHILL-115,2026-05-24T12:00:00Z,pressure_bar,6.73,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-24T12:00:00Z,pressure_bar,6.48,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-24T18:00:00Z,pressure_bar,6.81,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-24T18:00:00Z,pressure_bar,5.98,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-25T00:00:00Z,pressure_bar,7.22,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-25T00:00:00Z,pressure_bar,6.30,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-25T06:00:00Z,pressure_bar,7.18,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-25T06:00:00Z,pressure_bar,6.65,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-25T12:00:00Z,pressure_bar,6.83,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-25T12:00:00Z,pressure_bar,6.71,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-25T18:00:00Z,pressure_bar,6.92,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-25T18:00:00Z,pressure_bar,6.19,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-26T00:00:00Z,pressure_bar,7.20,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-26T00:00:00Z,pressure_bar,6.15,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-26T06:00:00Z,pressure_bar,7.03,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-26T06:00:00Z,pressure_bar,6.65,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-26T12:00:00Z,pressure_bar,6.59,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-26T12:00:00Z,pressure_bar,6.66,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-26T18:00:00Z,pressure_bar,6.82,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-26T18:00:00Z,pressure_bar,5.99,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-27T00:00:00Z,pressure_bar,7.23,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-27T00:00:00Z,pressure_bar,6.06,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-27T06:00:00Z,pressure_bar,7.20,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-27T06:00:00Z,pressure_bar,6.50,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-27T12:00:00Z,pressure_bar,6.56,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-27T12:00:00Z,pressure_bar,6.67,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-27T18:00:00Z,pressure_bar,6.83,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-27T18:00:00Z,pressure_bar,6.37,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-28T00:00:00Z,pressure_bar,7.35,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-28T00:00:00Z,pressure_bar,6.05,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-28T06:00:00Z,pressure_bar,7.15,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-28T06:00:00Z,pressure_bar,6.69,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-28T12:00:00Z,pressure_bar,6.51,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-28T12:00:00Z,pressure_bar,6.48,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-28T18:00:00Z,pressure_bar,6.82,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-28T18:00:00Z,pressure_bar,6.11,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-29T00:00:00Z,pressure_bar,7.30,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-29T00:00:00Z,pressure_bar,6.42,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-29T06:00:00Z,pressure_bar,7.10,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-29T06:00:00Z,pressure_bar,6.63,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-29T12:00:00Z,pressure_bar,6.74,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-29T12:00:00Z,pressure_bar,6.41,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-29T18:00:00Z,pressure_bar,7.11,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-29T18:00:00Z,pressure_bar,6.21,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-30T00:00:00Z,pressure_bar,7.15,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-30T00:00:00Z,pressure_bar,6.06,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-30T06:00:00Z,pressure_bar,7.08,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-30T06:00:00Z,pressure_bar,6.78,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-30T12:00:00Z,pressure_bar,6.70,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-30T12:00:00Z,pressure_bar,6.35,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-30T18:00:00Z,pressure_bar,7.04,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-30T18:00:00Z,pressure_bar,6.02,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-31T00:00:00Z,pressure_bar,7.05,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-31T00:00:00Z,pressure_bar,6.12,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-31T06:00:00Z,pressure_bar,6.85,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-31T06:00:00Z,pressure_bar,6.54,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-31T12:00:00Z,pressure_bar,6.66,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-31T12:00:00Z,pressure_bar,7.03,bar,2026-S1,réelle
EQ-CHILL-115,2026-05-31T18:00:00Z,pressure_bar,6.64,bar,2026-S1,réelle
EQ-STEAM-352,2026-05-31T18:00:00Z,pressure_bar,5.87,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-01T00:00:00Z,pressure_bar,6.30,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-01T06:00:00Z,pressure_bar,6.85,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-01T12:00:00Z,pressure_bar,6.47,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-01T18:00:00Z,pressure_bar,6.19,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-02T00:00:00Z,pressure_bar,6.38,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-02T06:00:00Z,pressure_bar,6.41,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-02T12:00:00Z,pressure_bar,6.51,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-02T18:00:00Z,pressure_bar,5.87,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-03T00:00:00Z,pressure_bar,5.83,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-03T06:00:00Z,pressure_bar,6.19,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-03T12:00:00Z,pressure_bar,6.13,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-03T18:00:00Z,pressure_bar,6.03,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-04T00:00:00Z,pressure_bar,5.55,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-04T06:00:00Z,pressure_bar,6.11,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-04T12:00:00Z,pressure_bar,6.51,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-04T18:00:00Z,pressure_bar,6.08,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-05T00:00:00Z,pressure_bar,6.27,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-05T06:00:00Z,pressure_bar,6.82,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-05T12:00:00Z,pressure_bar,6.41,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-05T18:00:00Z,pressure_bar,6.10,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-06T00:00:00Z,pressure_bar,6.15,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-06T06:00:00Z,pressure_bar,6.76,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-06T12:00:00Z,pressure_bar,6.38,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-06T18:00:00Z,pressure_bar,5.96,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-07T00:00:00Z,pressure_bar,6.39,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-07T06:00:00Z,pressure_bar,6.34,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-07T12:00:00Z,pressure_bar,6.52,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-07T18:00:00Z,pressure_bar,6.04,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-08T00:00:00Z,pressure_bar,6.05,bar,2026-S1,réelle
EQ-STEAM-352,2026-06-08T06:00:00Z,pressure_bar,6.94,bar,2026-S1,réelle
EQ-CONV-003,2026-06-16T00:00:00Z,current_a,272.91,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-16T06:00:00Z,current_a,178.95,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-16T12:00:00Z,current_a,257.20,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-16T18:00:00Z,current_a,210.83,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-17T00:00:00Z,current_a,186.61,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-17T06:00:00Z,current_a,205.35,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-17T12:00:00Z,current_a,188.26,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-17T18:00:00Z,current_a,242.56,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-18T00:00:00Z,current_a,266.94,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-18T06:00:00Z,current_a,171.28,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-18T12:00:00Z,current_a,275.54,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-18T18:00:00Z,current_a,222.80,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-19T00:00:00Z,current_a,178.74,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-19T06:00:00Z,current_a,222.21,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-19T12:00:00Z,current_a,233.04,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-19T18:00:00Z,current_a,190.90,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-20T00:00:00Z,current_a,192.35,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-20T06:00:00Z,current_a,227.11,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-20T12:00:00Z,current_a,265.89,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-20T18:00:00Z,current_a,173.54,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-21T00:00:00Z,current_a,264.02,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-21T06:00:00Z,current_a,250.78,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-21T12:00:00Z,current_a,184.62,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-21T18:00:00Z,current_a,207.25,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-22T00:00:00Z,current_a,243.72,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-22T06:00:00Z,current_a,273.49,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-22T12:00:00Z,current_a,242.72,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-22T18:00:00Z,current_a,181.74,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-23T00:00:00Z,current_a,243.44,A,2026-S1,fabriquée
EQ-CONV-003,2026-06-23T06:00:00Z,current_a,248.62,A,2026-S1,fabriquée
