equipment_id,timestamp,sensor_name,value,unit,period
EQ-MIX-379,2026-03-08T00:00:00Z,current_a,21.11,A,2026-S1
EQ-PUMP-006,2026-03-08T00:00:00Z,temperature_c,49.71,°C,2026-S1
EQ-PUMP-171,2026-03-08T00:00:00Z,temperature_c,59.53,°C,2026-S1
EQ-STEAM-352,2026-03-08T00:00:00Z,pressure_bar,6.00,bar,2026-S1
EQ-CAB-134,2026-03-08T06:00:00Z,current_a,24.10,A,2026-S1
EQ-CHILL-001,2026-03-08T06:00:00Z,pressure_bar,598.00,kPa,2026-S1
EQ-CHILL-248,2026-03-08T06:00:00Z,pressure_bar,7.06,bar,2026-S1
EQ-CHILL-248,2026-03-08T06:00:00Z,temperature_c,47.04,°C,2026-S1
EQ-COMP-233,2026-03-08 06:00:00,temperature_c,58.90,°C,2026-S1
EQ-CONV-336,2026-03-08T06:00:00Z,rpm,1385.15,rpm,2026-S1
EQ-FAN-002,2026-03-08T06:00:00Z,vibration_mm_s,3.30,mm/s,2026-S1
EQ-MIX-259,2026-03-08T06:00:00Z,current_a,21.74,A,2026-S1
EQ-MIX-259,2026-03-08T06:00:00Z,vibration_mm_s,2.22,mm/s,2026-S1
EQ-MIX-379,2026-03-08T06:00:00Z,current_a,21.08,A,2026-S1
EQ-PUMP-006,2026-03-08T06:00:00Z,temperature_c,55.65,°C,2026-S1
EQ-PUMP-171,2026-03-08T06:00:00Z,temperature_c,69.68,°C,2026-S1
EQ-STEAM-352,2026-03-08T06:00:00Z,pressure_bar,6.37,bar,2026-S1
EQ-CAB-134,2026-03-08T12:00:00Z,current_a,21.03,A,2026-S1
EQ-CHILL-001,2026-03-08T12:00:00Z,pressure_bar,535.00,kPa,2026-S1
EQ-CHILL-248,2026-03-08T12:00:00Z,pressure_bar,6.96,bar,2026-S1
EQ-CHILL-248,2026-03-08T12:00:00Z,temperature_c,53.71,°C,2026-S1
EQ-COMP-233,2026-03-08 12:00:00,temperature_c,50.93,°C,2026-S1
EQ-CONV-336,2026-03-08T12:00:00Z,rpm,1385.55,rpm,2026-S1
EQ-FAN-002,2026-03-08T12:00:00Z,vibration_mm_s,2.75,mm/s,2026-S1
EQ-MIX-259,2026-03-08T12:00:00Z,current_a,18.64,A,2026-S1
EQ-MIX-259,2026-03-08T12:00:00Z,vibration_mm_s,2.32,mm/s,2026-S1
EQ-MIX-379,2026-03-08T12:00:00Z,current_a,20.86,A,2026-S1
EQ-PUMP-006,2026-03-08T12:00:00Z,temperature_c,59.72,°C,2026-S1
EQ-PUMP-171,2026-03-08T12:00:00Z,temperature_c,70.81,°C,2026-S1
EQ-STEAM-352,2026-03-08T12:00:00Z,pressure_bar,6.44,bar,2026-S1
EQ-CAB-134,2026-03-08T18:00:00Z,current_a,18.36,A,2026-S1
EQ-CHILL-001,2026-03-08T18:00:00Z,pressure_bar,599.00,kPa,2026-S1
EQ-CHILL-248,2026-03-08T18:00:00Z,pressure_bar,6.77,bar,2026-S1
EQ-CHILL-248,2026-03-08T18:00:00Z,temperature_c,55.10,°C,2026-S1
EQ-COMP-233,2026-03-08 18:00:00,temperature_c,58.26,°C,2026-S1
EQ-CONV-336,2026-03-08T18:00:00Z,rpm,1322.34,rpm,2026-S1
EQ-FAN-002,2026-03-08T18:00:00Z,vibration_mm_s,2.54,mm/s,2026-S1
EQ-MIX-259,2026-03-08T18:00:00Z,current_a,22.26,A,2026-S1
EQ-MIX-259,2026-03-08T18:00:00Z,vibration_mm_s,2.30,mm/s,2026-S1
EQ-MIX-379,2026-03-08T18:00:00Z,current_a,21.97,A,2026-S1
EQ-PUMP-006,2026-03-08T18:00:00Z,temperature_c,50.80,°C,2026-S1
EQ-PUMP-171,2026-03-08T18:00:00Z,temperature_c,63.95,°C,2026-S1
EQ-STEAM-352,2026-03-08T18:00:00Z,pressure_bar,6.09,bar,2026-S1
EQ-CAB-134,2026-03-09T00:00:00Z,current_a,21.27,A,2026-S1
EQ-CHILL-001,2026-03-09T00:00:00Z,pressure_bar,628.00,kPa,2026-S1
EQ-CHILL-248,2026-03-09T00:00:00Z,pressure_bar,6.83,bar,2026-S1
EQ-CHILL-248,2026-03-09T00:00:00Z,temperature_c,52.78,°C,2026-S1
EQ-COMP-233,2026-03-09 00:00:00,temperature_c,63.45,°C,2026-S1
EQ-CONV-336,2026-03-09T00:00:00Z,rpm,1368.60,rpm,2026-S1
EQ-FAN-002,2026-03-09T00:00:00Z,vibration_mm_s,2.92,mm/s,2026-S1
EQ-MIX-259,2026-03-09T00:00:00Z,current_a,25.69,A,2026-S1
EQ-MIX-259,2026-03-09T00:00:00Z,vibration_mm_s,2.52,mm/s,2026-S1
EQ-MIX-379,2026-03-09T00:00:00Z,current_a,22.88,A,2026-S1
EQ-PUMP-006,2026-03-09T00:00:00Z,temperature_c,52.92,°C,2026-S1
EQ-PUMP-171,2026-03-09T00:00:00Z,temperature_c,66.43,°C,2026-S1
EQ-STEAM-352,2026-03-09T00:00:00Z,pressure_bar,6.24,bar,2026-S1
EQ-CAB-134,2026-03-09T06:00:00Z,current_a,23.88,A,2026-S1
EQ-CHILL-001,2026-03-09T06:00:00Z,pressure_bar,604.00,kPa,2026-S1
EQ-CHILL-248,2026-03-09T06:00:00Z,pressure_bar,7.08,bar,2026-S1
EQ-CHILL-248,2026-03-09T06:00:00Z,temperature_c,48.22,°C,2026-S1
EQ-COMP-233,2026-03-09 06:00:00,temperature_c,59.30,°C,2026-S1
EQ-CONV-336,2026-03-09T06:00:00Z,rpm,1380.47,rpm,2026-S1
EQ-FAN-002,2026-03-09T06:00:00Z,vibration_mm_s,3.44,mm/s,2026-S1
EQ-MIX-259,2026-03-09T06:00:00Z,current_a,20.67,A,2026-S1
EQ-MIX-259,2026-03-09T06:00:00Z,vibration_mm_s,2.24,mm/s,2026-S1
EQ-MIX-379,2026-03-09T06:00:00Z,current_a,18.80,A,2026-S1
EQ-PUMP-006,2026-03-09T06:00:00Z,temperature_c,60.95,°C,2026-S1
EQ-PUMP-171,2026-03-09T06:00:00Z,temperature_c,71.91,°C,2026-S1
EQ-STEAM-352,2026-03-09T06:00:00Z,pressure_bar,6.34,bar,2026-S1
EQ-CAB-134,2026-03-09T12:00:00Z,current_a,20.51,A,2026-S1
EQ-CHILL-001,2026-03-09T12:00:00Z,pressure_bar,528.00,kPa,2026-S1
EQ-CHILL-248,2026-03-09T12:00:00Z,pressure_bar,6.51,bar,2026-S1
EQ-CHILL-248,2026-03-09T12:00:00Z,temperature_c,54.19,°C,2026-S1
EQ-COMP-233,2026-03-09 12:00:00,temperature_c,55.80,°C,2026-S1
EQ-CONV-336,2026-03-09T12:00:00Z,rpm,1379.54,rpm,2026-S1
EQ-FAN-002,2026-03-09T12:00:00Z,vibration_mm_s,3.04,mm/s,2026-S1
EQ-MIX-259,2026-03-09T12:00:00Z,current_a,20.21,A,2026-S1
EQ-MIX-259,2026-03-09T12:00:00Z,vibration_mm_s,2.32,mm/s,2026-S1
EQ-MIX-379,2026-03-09T12:00:00Z,current_a,20.31,A,2026-S1
EQ-PUMP-006,2026-03-09T12:00:00Z,temperature_c,56.61,°C,2026-S1
EQ-PUMP-171,2026-03-09T12:00:00Z,temperature_c,69.30,°C,2026-S1
EQ-STEAM-352,2026-03-09T12:00:00Z,pressure_bar,6.63,bar,2026-S1
EQ-CAB-134,2026-03-09T18:00:00Z,current_a,19.47,A,2026-S1
EQ-CHILL-001,2026-03-09T18:00:00Z,pressure_bar,554.00,kPa,2026-S1
EQ-CHILL-248,2026-03-09T18:00:00Z,pressure_bar,6.40,bar,2026-S1
EQ-CHILL-248,2026-03-09T18:00:00Z,temperature_c,59.98,°C,2026-S1
EQ-COMP-233,2026-03-09 18:00:00,temperature_c,59.46,°C,2026-S1
EQ-CONV-336,2026-03-09T18:00:00Z,rpm,1336.76,rpm,2026-S1
EQ-FAN-002,2026-03-09T18:00:00Z,vibration_mm_s,2.57,mm/s,2026-S1
EQ-MIX-259,2026-03-09T18:00:00Z,current_a,23.65,A,2026-S1
EQ-MIX-259,2026-03-09T18:00:00Z,vibration_mm_s,2.53,mm/s,2026-S1
EQ-MIX-379,2026-03-09T18:00:00Z,current_a,23.68,A,2026-S1
EQ-PUMP-006,2026-03-09T18:00:00Z,temperature_c,51.62,°C,2026-S1
EQ-PUMP-171,2026-03-09T18:00:00Z,temperature_c,63.57,°C,2026-S1
EQ-STEAM-352,2026-03-09T18:00:00Z,pressure_bar,6.15,bar,2026-S1
EQ-CAB-134,2026-03-10T00:00:00Z,current_a,22.59,A,2026-S1
EQ-CHILL-001,2026-03-10T00:00:00Z,pressure_bar,629.00,kPa,2026-S1
EQ-CHILL-248,2026-03-10T00:00:00Z,pressure_bar,6.93,bar,2026-S1
EQ-CHILL-248,2026-03-10T00:00:00Z,temperature_c,56.50,°C,2026-S1
EQ-COMP-233,2026-03-10 00:00:00,temperature_c,62.67,°C,2026-S1
EQ-CONV-336,2026-03-10T00:00:00Z,rpm,1350.55,rpm,2026-S1
EQ-FAN-002,2026-03-10T00:00:00Z,vibration_mm_s,2.71,mm/s,2026-S1
EQ-MIX-259,2026-03-10T00:00:00Z,current_a,27.14,A,2026-S1
EQ-MIX-259,2026-03-10T00:00:00Z,vibration_mm_s,2.68,mm/s,2026-S1
EQ-MIX-379,2026-03-10T00:00:00Z,current_a,21.69,A,2026-S1
EQ-PUMP-006,2026-03-10T00:00:00Z,temperature_c,51.85,°C,2026-S1
EQ-PUMP-171,2026-03-10T00:00:00Z,temperature_c,65.94,°C,2026-S1
EQ-STEAM-352,2026-03-10T00:00:00Z,pressure_bar,5.95,bar,2026-S1
EQ-CAB-134,2026-03-10T06:00:00Z,current_a,22.45,A,2026-S1
EQ-CHILL-001,2026-03-10T06:00:00Z,pressure_bar,631.00,kPa,2026-S1
EQ-CHILL-168,2026-03-10T06:00:00Z,pressure_bar,7.19,kPa,2026-S1
EQ-CHILL-248,2026-03-10T06:00:00Z,pressure_bar,7.08,bar,2026-S1
EQ-CHILL-248,2026-03-10T06:00:00Z,temperature_c,50.48,°C,2026-S1
EQ-COMP-233,2026-03-10 06:00:00,temperature_c,59.24,°C,2026-S1
EQ-CONV-336,2026-03-10T06:00:00Z,rpm,1388.77,rpm,2026-S1
EQ-FAN-002,2026-03-10T06:00:00Z,vibration_mm_s,3.06,mm/s,2026-S1
EQ-MIX-259,2026-03-10T06:00:00Z,current_a,23.05,A,2026-S1
EQ-MIX-259,2026-03-10T06:00:00Z,vibration_mm_s,2.49,mm/s,2026-S1
EQ-MIX-379,2026-03-10T06:00:00Z,current_a,20.35,A,2026-S1
EQ-PUMP-006,2026-03-10T06:00:00Z,temperature_c,60.84,°C,2026-S1
EQ-PUMP-171,2026-03-10T06:00:00Z,temperature_c,60.38,°C,2026-S1
EQ-STEAM-352,2026-03-10T06:00:00Z,pressure_bar,6.63,bar,2026-S1
EQ-CAB-134,2026-03-10T12:00:00Z,current_a,21.57,A,2026-S1
EQ-CHILL-168,2026-03-10T12:00:00Z,pressure_bar,7.13,kPa,2026-S1
EQ-CHILL-248,2026-03-10T12:00:00Z,pressure_bar,6.53,bar,2026-S1
EQ-COMP-002,2026-03-10T12:00:00Z,pressure_bar,7.03,bar,2026-S1
EQ-CONV-003,2026-03-10T12:00:00Z,rpm,1275.37,rpm,2026-S1
EQ-FAN-003,2026-03-10T12:00:00Z,vibration_mm_s,3.37,mm/s,2026-S1
EQ-OVEN-386,2026-03-10T12:00:00Z,temperature_c,67.47,°C,2026-S1
EQ-PUMP-171,2026-03-10T12:00:00Z,temperature_c,60.68,°C,2026-S1
EQ-CAB-134,2026-03-10T18:00:00Z,current_a,18.63,A,2026-S1
EQ-CHILL-168,2026-03-10T18:00:00Z,pressure_bar,7.33,kPa,2026-S1
EQ-CHILL-248,2026-03-10T18:00:00Z,pressure_bar,6.31,bar,2026-S1
EQ-COMP-002,2026-03-10T18:00:00Z,pressure_bar,6.71,bar,2026-S1
EQ-CONV-003,2026-03-10T18:00:00Z,rpm,1276.07,rpm,2026-S1
EQ-FAN-003,2026-03-10T18:00:00Z,vibration_mm_s,3.16,mm/s,2026-S1
EQ-OVEN-386,2026-03-10T18:00:00Z,temperature_c,60.89,°C,2026-S1
EQ-PUMP-171,2026-03-10T18:00:00Z,temperature_c,58.67,°C,2026-S1
EQ-CAB-134,2026-03-11T00:00:00Z,current_a,23.47,A,2026-S1
EQ-CHILL-168,2026-03-11T00:00:00Z,pressure_bar,7.08,kPa,2026-S1
EQ-CHILL-248,2026-03-11T00:00:00Z,pressure_bar,6.64,bar,2026-S1
EQ-COMP-002,2026-03-11T00:00:00Z,pressure_bar,6.55,bar,2026-S1
EQ-CONV-003,2026-03-11T00:00:00Z,rpm,1328.24,rpm,2026-S1
EQ-FAN-003,2026-03-11T00:00:00Z,vibration_mm_s,2.59,mm/s,2026-S1
EQ-OVEN-386,2026-03-11T00:00:00Z,temperature_c,57.90,°C,2026-S1
EQ-PUMP-171,2026-03-11T00:00:00Z,temperature_c,63.89,°C,2026-S1
EQ-CAB-134,2026-03-11T06:00:00Z,current_a,23.94,A,2026-S1
EQ-CHILL-168,2026-03-11T06:00:00Z,pressure_bar,7.05,kPa,2026-S1
EQ-CHILL-248,2026-03-11T06:00:00Z,pressure_bar,6.61,bar,2026-S1
EQ-COMP-002,2026-03-11T06:00:00Z,pressure_bar,6.45,bar,2026-S1
EQ-CONV-003,2026-03-11T06:00:00Z,rpm,1231.43,rpm,2026-S1
EQ-FAN-003,2026-03-11T06:00:00Z,vibration_mm_s,2.74,mm/s,2026-S1
EQ-OVEN-386,2026-03-11T06:00:00Z,temperature_c,64.27,°C,2026-S1
EQ-PUMP-171,2026-03-11T06:00:00Z,temperature_c,58.49,°C,2026-S1
EQ-CAB-134,2026-03-11T12:00:00Z,current_a,19.97,A,2026-S1
EQ-CHILL-168,2026-03-11T12:00:00Z,pressure_bar,6.97,kPa,2026-S1
EQ-CHILL-248,2026-03-11T12:00:00Z,pressure_bar,6.78,bar,2026-S1
EQ-COMP-002,2026-03-11T12:00:00Z,pressure_bar,6.65,bar,2026-S1
EQ-CONV-003,2026-03-11T12:00:00Z,rpm,1345.78,rpm,2026-S1
EQ-FAN-003,2026-03-11T12:00:00Z,vibration_mm_s,3.40,mm/s,2026-S1
EQ-OVEN-386,2026-03-11T12:00:00Z,temperature_c,66.76,°C,2026-S1
EQ-PUMP-171,2026-03-11T12:00:00Z,temperature_c,63.09,°C,2026-S1
EQ-CAB-134,2026-03-11T18:00:00Z,current_a,20.68,A,2026-S1
EQ-CHILL-168,2026-03-11T18:00:00Z,pressure_bar,7.39,kPa,2026-S1
EQ-CHILL-248,2026-03-11T18:00:00Z,pressure_bar,6.63,bar,2026-S1
EQ-COMP-002,2026-03-11T18:00:00Z,pressure_bar,6.65,bar,2026-S1
EQ-CONV-003,2026-03-11T18:00:00Z,rpm,1297.25,rpm,2026-S1
EQ-FAN-003,2026-03-11T18:00:00Z,vibration_mm_s,2.93,mm/s,2026-S1
EQ-OVEN-386,2026-03-11T18:00:00Z,temperature_c,63.65,°C,2026-S1
EQ-PUMP-171,2026-03-11T18:00:00Z,temperature_c,62.24,°C,2026-S1
EQ-CAB-134,2026-03-12T00:00:00Z,current_a,22.08,A,2026-S1
EQ-CHILL-168,2026-03-12T00:00:00Z,pressure_bar,7.40,kPa,2026-S1
EQ-CHILL-248,2026-03-12T00:00:00Z,pressure_bar,7.04,bar,2026-S1
EQ-COMP-002,2026-03-12T00:00:00Z,pressure_bar,5.96,bar,2026-S1
EQ-CONV-003,2026-03-12T00:00:00Z,rpm,1210.25,rpm,2026-S1
EQ-FAN-003,2026-03-12T00:00:00Z,vibration_mm_s,2.63,mm/s,2026-S1
EQ-OVEN-386,2026-03-12T00:00:00Z,temperature_c,59.83,°C,2026-S1
EQ-PUMP-171,2026-03-12T00:00:00Z,temperature_c,61.39,°C,2026-S1
EQ-CAB-134,2026-03-12T06:00:00Z,current_a,24.48,A,2026-S1
EQ-CHILL-168,2026-03-12T06:00:00Z,pressure_bar,6.99,kPa,2026-S1
EQ-CHILL-248,2026-03-12T06:00:00Z,pressure_bar,7.30,bar,2026-S1
EQ-COMP-002,2026-03-12T06:00:00Z,pressure_bar,6.42,bar,2026-S1
EQ-CONV-003,2026-03-12T06:00:00Z,rpm,1365.08,rpm,2026-S1
EQ-FAN-003,2026-03-12T06:00:00Z,vibration_mm_s,3.02,mm/s,2026-S1
EQ-OVEN-386,2026-03-12T06:00:00Z,temperature_c,64.28,°C,2026-S1
EQ-PUMP-171,2026-03-12T06:00:00Z,temperature_c,54.85,°C,2026-S1
EQ-CAB-134,2026-03-12T12:00:00Z,current_a,21.72,A,2026-S1
EQ-CHILL-168,2026-03-12T12:00:00Z,pressure_bar,7.13,kPa,2026-S1
EQ-CHILL-248,2026-03-12T12:00:00Z,pressure_bar,6.84,bar,2026-S1
EQ-COMP-002,2026-03-12T12:00:00Z,pressure_bar,6.61,bar,2026-S1
EQ-CONV-003,2026-03-12T12:00:00Z,rpm,1247.78,rpm,2026-S1
EQ-FAN-003,2026-03-12T12:00:00Z,vibration_mm_s,3.11,mm/s,2026-S1
EQ-OVEN-386,2026-03-12T12:00:00Z,temperature_c,67.67,°C,2026-S1
EQ-PUMP-171,2026-03-12T12:00:00Z,temperature_c,61.93,°C,2026-S1
EQ-CAB-134,2026-03-12T18:00:00Z,current_a,20.85,A,2026-S1
EQ-CHILL-168,2026-03-12T18:00:00Z,pressure_bar,7.37,kPa,2026-S1
EQ-CHILL-248,2026-03-12T18:00:00Z,pressure_bar,6.79,bar,2026-S1
EQ-COMP-002,2026-03-12T18:00:00Z,pressure_bar,6.40,bar,2026-S1
EQ-CONV-003,2026-03-12T18:00:00Z,rpm,1302.84,rpm,2026-S1
EQ-FAN-003,2026-03-12T18:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-OVEN-386,2026-03-12T18:00:00Z,temperature_c,62.31,°C,2026-S1
EQ-PUMP-171,2026-03-12T18:00:00Z,temperature_c,64.02,°C,2026-S1
EQ-CAB-134,2026-03-13T00:00:00Z,current_a,23.07,A,2026-S1
EQ-CHILL-168,2026-03-13T00:00:00Z,pressure_bar,7.48,kPa,2026-S1
EQ-CHILL-248,2026-03-13T00:00:00Z,pressure_bar,7.04,bar,2026-S1
EQ-COMP-002,2026-03-13T00:00:00Z,pressure_bar,6.20,bar,2026-S1
EQ-CONV-003,2026-03-13T00:00:00Z,rpm,1286.84,rpm,2026-S1
EQ-FAN-003,2026-03-13T00:00:00Z,vibration_mm_s,2.55,mm/s,2026-S1
EQ-OVEN-386,2026-03-13T00:00:00Z,temperature_c,59.47,°C,2026-S1
EQ-PUMP-171,2026-03-13T00:00:00Z,temperature_c,64.46,°C,2026-S1
EQ-CAB-134,2026-03-13T06:00:00Z,current_a,23.63,A,2026-S1
EQ-CHILL-168,2026-03-13T06:00:00Z,pressure_bar,7.14,kPa,2026-S1
EQ-CHILL-248,2026-03-13T06:00:00Z,pressure_bar,7.47,bar,2026-S1
EQ-COMP-002,2026-03-13T06:00:00Z,pressure_bar,6.07,bar,2026-S1
EQ-CONV-003,2026-03-13T06:00:00Z,rpm,1348.75,rpm,2026-S1
EQ-FAN-003,2026-03-13T06:00:00Z,vibration_mm_s,2.41,mm/s,2026-S1
EQ-OVEN-386,2026-03-13T06:00:00Z,temperature_c,61.43,°C,2026-S1
EQ-PUMP-171,2026-03-13T06:00:00Z,temperature_c,62.37,°C,2026-S1
EQ-CAB-134,2026-03-13T12:00:00Z,current_a,22.06,A,2026-S1
EQ-CHILL-168,2026-03-13T12:00:00Z,pressure_bar,7.08,kPa,2026-S1
EQ-CHILL-248,2026-03-13T12:00:00Z,pressure_bar,6.81,bar,2026-S1
EQ-COMP-002,2026-03-13T12:00:00Z,pressure_bar,7.28,bar,2026-S1
EQ-CONV-003,2026-03-13T12:00:00Z,rpm,1238.27,rpm,2026-S1
EQ-FAN-003,2026-03-13T12:00:00Z,vibration_mm_s,3.21,mm/s,2026-S1
EQ-OVEN-386,2026-03-13T12:00:00Z,temperature_c,66.33,°C,2026-S1
EQ-PUMP-171,2026-03-13T12:00:00Z,temperature_c,64.76,°C,2026-S1
EQ-CAB-134,2026-03-13T18:00:00Z,current_a,19.93,A,2026-S1
EQ-CHILL-168,2026-03-13T18:00:00Z,pressure_bar,7.76,kPa,2026-S1
EQ-CHILL-248,2026-03-13T18:00:00Z,pressure_bar,6.66,bar,2026-S1
EQ-COMP-002,2026-03-13T18:00:00Z,pressure_bar,6.71,bar,2026-S1
EQ-CONV-003,2026-03-13T18:00:00Z,rpm,1215.36,rpm,2026-S1
EQ-FAN-003,2026-03-13T18:00:00Z,vibration_mm_s,3.06,mm/s,2026-S1
EQ-OVEN-386,2026-03-13T18:00:00Z,temperature_c,64.99,°C,2026-S1
EQ-PUMP-171,2026-03-13T18:00:00Z,temperature_c,57.41,°C,2026-S1
EQ-CAB-134,2026-03-14T00:00:00Z,current_a,20.40,A,2026-S1
EQ-CHILL-168,2026-03-14T00:00:00Z,pressure_bar,7.14,kPa,2026-S1
EQ-CHILL-248,2026-03-14T00:00:00Z,pressure_bar,6.96,bar,2026-S1
EQ-COMP-002,2026-03-14T00:00:00Z,pressure_bar,6.60,bar,2026-S1
EQ-CONV-003,2026-03-14T00:00:00Z,rpm,1320.48,rpm,2026-S1
EQ-FAN-003,2026-03-14T00:00:00Z,vibration_mm_s,2.43,mm/s,2026-S1
EQ-OVEN-386,2026-03-14T00:00:00Z,temperature_c,58.35,°C,2026-S1
EQ-PUMP-171,2026-03-14T00:00:00Z,temperature_c,56.35,°C,2026-S1
EQ-CAB-134,2026-03-14T06:00:00Z,current_a,22.64,A,2026-S1
EQ-CHILL-168,2026-03-14T06:00:00Z,pressure_bar,6.59,kPa,2026-S1
EQ-CHILL-248,2026-03-14T06:00:00Z,pressure_bar,7.25,bar,2026-S1
EQ-COMP-002,2026-03-14T06:00:00Z,pressure_bar,6.58,bar,2026-S1
EQ-CONV-003,2026-03-14T06:00:00Z,rpm,1308.53,rpm,2026-S1
EQ-FAN-003,2026-03-14T06:00:00Z,vibration_mm_s,2.35,mm/s,2026-S1
EQ-OVEN-386,2026-03-14T06:00:00Z,temperature_c,59.79,°C,2026-S1
EQ-PUMP-171,2026-03-14T06:00:00Z,temperature_c,64.14,°C,2026-S1
EQ-CAB-134,2026-03-14T12:00:00Z,current_a,19.64,A,2026-S1
EQ-CHILL-168,2026-03-14T12:00:00Z,pressure_bar,7.00,kPa,2026-S1
EQ-CHILL-248,2026-03-14T12:00:00Z,pressure_bar,7.01,bar,2026-S1
EQ-COMP-002,2026-03-14T12:00:00Z,pressure_bar,6.93,bar,2026-S1
EQ-CONV-003,2026-03-14T12:00:00Z,rpm,1321.36,rpm,2026-S1
EQ-FAN-003,2026-03-14T12:00:00Z,vibration_mm_s,3.04,mm/s,2026-S1
EQ-OVEN-386,2026-03-14T12:00:00Z,temperature_c,66.72,°C,2026-S1
EQ-PUMP-171,2026-03-14T12:00:00Z,temperature_c,64.60,°C,2026-S1
EQ-CAB-134,2026-03-14T18:00:00Z,current_a,19.72,A,2026-S1
EQ-CHILL-168,2026-03-14T18:00:00Z,pressure_bar,7.43,kPa,2026-S1
EQ-CHILL-248,2026-03-14T18:00:00Z,pressure_bar,6.56,bar,2026-S1
EQ-COMP-002,2026-03-14T18:00:00Z,pressure_bar,6.74,bar,2026-S1
EQ-CONV-003,2026-03-14T18:00:00Z,rpm,1223.89,rpm,2026-S1
EQ-FAN-003,2026-03-14T18:00:00Z,vibration_mm_s,2.97,mm/s,2026-S1
EQ-OVEN-386,2026-03-14T18:00:00Z,temperature_c,60.12,°C,2026-S1
EQ-PUMP-171,2026-03-14T18:00:00Z,temperature_c,65.97,°C,2026-S1
EQ-CAB-134,2026-03-15T00:00:00Z,current_a,21.62,A,2026-S1
EQ-CHILL-168,2026-03-15T00:00:00Z,pressure_bar,7.21,kPa,2026-S1
EQ-CHILL-248,2026-03-15T00:00:00Z,pressure_bar,6.95,bar,2026-S1
EQ-COMP-002,2026-03-15T00:00:00Z,pressure_bar,6.61,bar,2026-S1
EQ-CONV-003,2026-03-15T00:00:00Z,rpm,1303.26,rpm,2026-S1
EQ-FAN-003,2026-03-15T00:00:00Z,vibration_mm_s,2.39,mm/s,2026-S1
EQ-OVEN-386,2026-03-15T00:00:00Z,temperature_c,58.08,°C,2026-S1
EQ-PUMP-171,2026-03-15T00:00:00Z,temperature_c,59.16,°C,2026-S1
EQ-CAB-134,2026-03-15T06:00:00Z,current_a,23.06,A,2026-S1
EQ-CHILL-168,2026-03-15T06:00:00Z,pressure_bar,6.57,kPa,2026-S1
EQ-CHILL-248,2026-03-15T06:00:00Z,pressure_bar,7.14,bar,2026-S1
EQ-COMP-002,2026-03-15T06:00:00Z,pressure_bar,6.31,bar,2026-S1
EQ-CONV-003,2026-03-15T06:00:00Z,rpm,1320.67,rpm,2026-S1
EQ-FAN-003,2026-03-15T06:00:00Z,vibration_mm_s,2.43,mm/s,2026-S1
EQ-OVEN-386,2026-03-15T06:00:00Z,temperature_c,59.94,°C,2026-S1
EQ-PUMP-171,2026-03-15T06:00:00Z,temperature_c,64.13,°C,2026-S1
EQ-CAB-134,2026-03-15T12:00:00Z,current_a,18.47,A,2026-S1
EQ-CHILL-168,2026-03-15T12:00:00Z,pressure_bar,6.95,kPa,2026-S1
EQ-CHILL-248,2026-03-15T12:00:00Z,pressure_bar,6.72,bar,2026-S1
EQ-COMP-002,2026-03-15T12:00:00Z,pressure_bar,7.10,bar,2026-S1
EQ-CONV-003,2026-03-15T12:00:00Z,rpm,1288.44,rpm,2026-S1
EQ-FAN-003,2026-03-15T12:00:00Z,vibration_mm_s,2.88,mm/s,2026-S1
EQ-OVEN-386,2026-03-15T12:00:00Z,temperature_c,66.44,°C,2026-S1
EQ-PUMP-171,2026-03-15T12:00:00Z,temperature_c,70.79,°C,2026-S1
EQ-CAB-134,2026-03-15T18:00:00Z,current_a,18.98,A,2026-S1
EQ-CHILL-168,2026-03-15T18:00:00Z,pressure_bar,7.30,kPa,2026-S1
EQ-CHILL-248,2026-03-15T18:00:00Z,pressure_bar,6.38,bar,2026-S1
EQ-COMP-002,2026-03-15T18:00:00Z,pressure_bar,6.98,bar,2026-S1
EQ-CONV-003,2026-03-15T18:00:00Z,rpm,1373.44,rpm,2026-S1
EQ-FAN-003,2026-03-15T18:00:00Z,vibration_mm_s,3.08,mm/s,2026-S1
EQ-OVEN-386,2026-03-15T18:00:00Z,temperature_c,62.42,°C,2026-S1
EQ-PUMP-171,2026-03-15T18:00:00Z,temperature_c,64.31,°C,2026-S1
EQ-CAB-134,2026-03-16T00:00:00Z,current_a,23.31,A,2026-S1
EQ-CHILL-168,2026-03-16T00:00:00Z,pressure_bar,7.62,kPa,2026-S1
EQ-CHILL-248,2026-03-16T00:00:00Z,pressure_bar,7.02,bar,2026-S1
EQ-COMP-002,2026-03-16T00:00:00Z,pressure_bar,6.37,bar,2026-S1
EQ-CONV-003,2026-03-16T00:00:00Z,rpm,1344.01,rpm,2026-S1
EQ-FAN-003,2026-03-16T00:00:00Z,vibration_mm_s,2.52,mm/s,2026-S1
EQ-OVEN-386,2026-03-16T00:00:00Z,temperature_c,59.78,°C,2026-S1
EQ-PUMP-171,2026-03-16T00:00:00Z,temperature_c,67.67,°C,2026-S1
EQ-CAB-134,2026-03-16T06:00:00Z,current_a,25.18,A,2026-S1
EQ-CHILL-168,2026-03-16T06:00:00Z,pressure_bar,7.04,kPa,2026-S1
EQ-CHILL-248,2026-03-16T06:00:00Z,pressure_bar,7.15,bar,2026-S1
EQ-COMP-002,2026-03-16T06:00:00Z,pressure_bar,6.61,bar,2026-S1
